shipment_id,origin,destination,rain_mm,wind_speed,traffic_index,distance_km,priority,historical_delay,target_risk
S-5057,Shanghai,Dubai,85,68,84,6474,Critical,1.9,89
S-5058,Mumbai,Dubai,58,55,9,5622,Low,2.3,41
S-5059,Rotterdam,Tokyo,71,49,64,6373,Critical,4.8,92
S-5060,Dubai,Rotterdam,24,27,88,7421,Low,7.3,75
S-5061,Mumbai,Tokyo,4,13,5,1788,High,6.1,44
S-5062,Sydney,Dubai,108,6,93,4047,Medium,3.9,85
S-5063,Chicago,Toronto,71,12,68,10230,Medium,0.3,65
S-5064,Frankfurt,Sydney,14,49,31,9590,Low,3.3,48
S-5065,New York,Toronto,93,45,11,9141,High,7.5,99
S-5066,Toronto,Mumbai,44,80,4,11327,Critical,2.7,71
S-5067,Chicago,Toronto,97,20,48,8341,Medium,4.2,71
S-5068,New York,Shanghai,91,62,20,529,Low,5.4,75
S-5069,Singapore,Chicago,19,80,24,8005,Medium,2.8,51
S-5070,Mumbai,Chicago,66,28,93,971,Medium,0.4,58
S-5071,Toronto,New York,113,66,97,10304,High,0.8,95
S-5072,Rotterdam,Singapore,77,70,26,7244,Critical,7.1,96
S-5073,Frankfurt,Chicago,33,72,4,7623,Critical,4.2,73
S-5074,Frankfurt,Chicago,47,8,71,6031,Critical,7.1,81
S-5075,Frankfurt,Singapore,45,55,5,6252,High,6.6,68
S-5076,Singapore,Los Angeles,118,11,64,1299,Critical,1.7,88
S-5077,Shanghai,Mumbai,92,4,17,6226,High,3.4,71
S-5078,Los Angeles,Singapore,98,60,90,8312,Critical,6.4,100
S-5079,Tokyo,Los Angeles,12,48,63,11764,Critical,0.9,69
S-5080,Shanghai,New York,13,47,36,9470,Critical,5.4,66
S-5081,Dubai,Los Angeles,33,7,17,6643,High,2.7,39
S-5082,Tokyo,Mumbai,43,37,75,1013,Low,5.3,66
S-5083,Chicago,Los Angeles,72,63,51,10839,Critical,1.9,86
S-5084,New York,Shanghai,39,48,12,6918,Medium,0.1,44
S-5085,Singapore,Los Angeles,67,28,98,11497,Low,0.2,67
S-5086,Dubai,Rotterdam,28,40,20,10577,High,4.9,61
S-5087,Mumbai,Chicago,88,35,13,7670,Critical,2.5,71
S-5088,Frankfurt,New York,19,65,79,8635,Medium,2.9,67
S-5089,Toronto,Frankfurt,20,18,43,3042,Critical,6.2,71
S-5090,Frankfurt,Mumbai,0,21,16,4592,Low,1.0,26
S-5091,Singapore,Mumbai,47,48,95,8169,Critical,6.8,96
S-5092,Shanghai,Frankfurt,10,47,66,9738,Low,6.6,62
S-5093,Chicago,Sydney,21,64,1,6018,Low,3.3,40
S-5094,Mumbai,Toronto,102,14,23,4063,Medium,3.9,67
S-5095,Singapore,Rotterdam,62,78,4,10063,Critical,6.4,89
S-5096,Dubai,Frankfurt,17,60,50,10518,High,6.6,85
S-5097,Singapore,Rotterdam,38,19,1,2871,Medium,6.4,48
S-5098,Sydney,Chicago,19,32,68,9416,Critical,1.5,58
S-5099,Los Angeles,Chicago,30,59,9,5418,High,0.3,37
S-5100,Dubai,Toronto,4,19,48,11625,Critical,5.1,74
S-5101,Dubai,Rotterdam,100,15,77,4572,Critical,0.1,71
S-5102,Mumbai,Rotterdam,58,11,64,9803,Low,6.6,80
S-5103,Toronto,Tokyo,16,40,48,11277,Medium,7.1,76
S-5104,New York,Frankfurt,71,70,85,3963,High,0.5,69
S-5105,Los Angeles,Rotterdam,10,35,11,3744,Low,4.1,29
S-5106,Chicago,Sydney,13,39,1,6100,Low,5.6,39
S-5107,Shanghai,Frankfurt,81,14,56,10121,Low,2.5,64
S-5108,Mumbai,Toronto,46,53,0,9880,High,6.3,78
S-5109,Frankfurt,Chicago,12,37,84,8746,Critical,4.2,71
S-5110,Mumbai,Singapore,13,33,45,6885,High,2.5,47
S-5111,Shanghai,Chicago,41,60,76,4903,Low,3.6,62
S-5112,Mumbai,Singapore,27,57,33,4731,Critical,0.0,48
S-5113,Los Angeles,Tokyo,13,29,50,10574,High,0.7,55
S-5114,Tokyo,Frankfurt,38,9,0,6812,Low,1.8,29
S-5115,New York,Rotterdam,29,8,89,11082,Low,2.8,64
S-5116,Frankfurt,Los Angeles,11,4,10,938,Critical,5.2,45
S-5117,Frankfurt,Dubai,21,41,28,6990,Low,3.1,40
S-5118,Mumbai,Dubai,35,56,37,9036,Critical,3.7,71
S-5119,Chicago,Frankfurt,99,74,66,10181,High,4.1,100
S-5120,Dubai,Chicago,1,31,51,2245,Low,7.9,63
S-5121,New York,Chicago,0,9,56,8467,Medium,5.2,51
S-5122,Toronto,Singapore,76,25,25,1105,Critical,4.2,65
S-5123,Dubai,Chicago,13,73,90,7432,Low,7.9,80
S-5124,Toronto,Mumbai,21,11,34,5195,High,0.7,43
S-5125,Rotterdam,Frankfurt,108,75,54,7835,High,1.8,85
S-5126,Tokyo,Sydney,66,38,84,9751,Critical,7.9,100
S-5127,Rotterdam,Frankfurt,120,20,29,9798,Low,3.8,78
S-5128,Mumbai,Singapore,93,29,46,4494,Low,7.0,85
S-5129,Mumbai,Rotterdam,79,74,74,3450,Critical,5.0,98
S-5130,Los Angeles,New York,91,14,94,10550,Critical,5.2,100
S-5131,Los Angeles,Dubai,58,27,72,5471,Critical,5.6,83
S-5132,Singapore,Toronto,63,19,25,9677,High,6.8,78
S-5133,Rotterdam,Sydney,31,79,19,8350,Critical,4.4,78
S-5134,Dubai,Rotterdam,89,10,30,4980,Medium,6.3,81
S-5135,New York,Tokyo,49,56,4,7552,Low,2.9,50
S-5136,Tokyo,Dubai,61,29,40,8077,Medium,0.9,57
S-5137,Dubai,New York,17,43,3,6942,Medium,7.5,57
S-5138,Singapore,New York,38,51,26,10208,Critical,0.1,55
S-5139,Tokyo,Sydney,82,41,46,8462,Low,6.8,78
S-5140,Toronto,Los Angeles,32,16,60,11896,Low,5.8,64
S-5141,Frankfurt,Tokyo,19,46,41,2566,Low,2.6,43
S-5142,Shanghai,New York,6,0,6,11425,Low,6.3,47
S-5143,Dubai,Sydney,98,7,10,5852,Critical,0.6,55
S-5144,Toronto,New York,24,71,33,4634,Low,1.1,35
S-5145,Los Angeles,Mumbai,6,71,65,2792,Medium,4.2,56
S-5146,Tokyo,Frankfurt,106,73,79,1339,Critical,3.8,98
S-5147,Tokyo,Los Angeles,9,7,33,11400,High,4.2,54
S-5148,Tokyo,New York,80,31,80,7261,High,7.8,100
S-5149,Frankfurt,Dubai,77,17,16,1676,Medium,7.0,61
S-5150,Frankfurt,Los Angeles,96,10,67,7014,High,1.0,71
S-5151,Dubai,Sydney,80,80,91,4159,Low,1.2,73
S-5152,Singapore,Dubai,88,80,55,10454,Medium,3.4,84
S-5153,Rotterdam,Sydney,78,75,8,7280,Critical,3.5,74
S-5154,Los Angeles,Shanghai,28,73,85,1609,Medium,5.3,73
S-5155,Shanghai,Toronto,19,51,58,2166,Medium,3.0,54
S-5156,Los Angeles,Chicago,74,33,77,10733,High,6.8,94
S-5157,Shanghai,Frankfurt,23,78,53,4714,High,2.4,65
S-5158,Singapore,Los Angeles,102,80,54,9382,Critical,4.1,100
S-5159,Dubai,Shanghai,39,28,28,1259,Critical,2.1,55
S-5160,Sydney,Chicago,3,41,71,8686,Critical,0.7,56
S-5161,Rotterdam,Frankfurt,76,7,98,10990,Critical,5.6,97
S-5162,New York,Toronto,61,78,6,3313,High,4.6,75
S-5163,Shanghai,Mumbai,91,34,49,4356,Critical,1.3,74
S-5164,Shanghai,New York,50,2,27,2888,Medium,2.6,40
S-5165,Dubai,Toronto,101,0,22,10698,High,2.8,73
S-5166,Toronto,Tokyo,62,59,98,4225,Critical,7.8,100
S-5167,Toronto,Los Angeles,77,45,62,9984,High,6.1,89
S-5168,Toronto,Sydney,104,18,32,7896,High,5.5,80
S-5169,Dubai,Chicago,86,27,50,7971,Low,1.7,62
S-5170,Frankfurt,Shanghai,45,50,83,8086,Critical,0.8,70
S-5171,Rotterdam,Toronto,37,20,26,3907,Low,6.4,55
S-5172,Mumbai,Frankfurt,50,31,4,8825,Medium,4.6,52
S-5173,Tokyo,Singapore,81,71,17,8876,Critical,1.8,85
S-5174,Shanghai,Dubai,5,60,87,9047,Medium,0.7,58
S-5175,New York,Los Angeles,91,54,45,5261,High,1.2,66
S-5176,New York,Shanghai,0,8,78,7859,Low,4.4,44
S-5177,Chicago,New York,32,8,55,11671,Medium,3.9,64
S-5178,Frankfurt,Los Angeles,80,50,41,1584,Medium,5.0,77
S-5179,Rotterdam,Frankfurt,42,11,87,819,Low,7.7,78
S-5180,Dubai,Mumbai,65,14,79,5473,High,5.7,79
S-5181,Frankfurt,Shanghai,26,6,1,3937,Critical,0.1,33
S-5182,Shanghai,Los Angeles,30,41,4,3015,Medium,0.0,36
S-5183,Los Angeles,Sydney,34,18,81,4999,Medium,8.0,77
S-5184,Los Angeles,Tokyo,14,55,98,9890,Medium,6.8,85
S-5185,Mumbai,Tokyo,14,53,90,6994,Medium,1.0,62
S-5186,Frankfurt,Tokyo,49,71,60,11576,High,0.1,65
S-5187,Mumbai,Rotterdam,47,35,32,1553,Low,3.1,45
S-5188,Frankfurt,Singapore,74,59,0,1001,High,2.3,62
S-5189,Rotterdam,Toronto,3,12,42,11246,Low,3.9,40
S-5190,Shanghai,Tokyo,52,21,66,558,Medium,2.4,48
S-5191,Rotterdam,Mumbai,40,2,83,10491,Critical,4.9,87
S-5192,Frankfurt,Dubai,93,24,15,5905,Medium,5.7,71
S-5193,Shanghai,Singapore,89,20,17,11324,Low,2.6,65
S-5194,Chicago,Los Angeles,58,56,81,5483,Medium,2.8,70
S-5195,Sydney,Mumbai,89,39,63,7128,Medium,7.5,99
S-5196,Tokyo,Los Angeles,76,46,5,2245,Low,0.9,40
S-5197,Shanghai,Frankfurt,40,64,87,7633,Medium,3.7,80
S-5198,Chicago,Toronto,68,22,51,1161,Medium,0.7,49
S-5199,Singapore,Toronto,75,2,30,825,High,7.3,72
S-5200,Chicago,Toronto,0,75,60,2428,Critical,0.5,61
S-5201,Singapore,Shanghai,22,77,28,6528,High,7.7,85
S-5202,Singapore,Sydney,93,46,76,3466,Low,2.6,77
S-5203,Rotterdam,Tokyo,52,56,41,7789,Critical,4.8,90
S-5204,Dubai,Shanghai,87,24,100,7859,Medium,0.1,69
S-5205,Rotterdam,Chicago,52,18,56,4597,High,6.1,79
S-5206,Dubai,Shanghai,49,0,70,9838,High,7.7,88
S-5207,New York,Mumbai,102,13,44,11301,Medium,1.5,74
S-5208,Los Angeles,Singapore,48,66,76,6659,Low,0.1,57
S-5209,Los Angeles,Rotterdam,58,55,87,1652,Medium,5.4,84
S-5210,Toronto,Chicago,75,79,92,4223,Low,5.5,97
S-5211,New York,Singapore,49,13,94,2414,Medium,5.8,76
S-5212,Toronto,Sydney,61,73,76,2574,Critical,0.8,84
S-5213,Rotterdam,New York,119,6,100,4109,Medium,4.2,90
S-5214,Sydney,Chicago,112,66,86,6279,Medium,4.1,100
S-5215,Tokyo,Chicago,110,78,65,6997,Low,4.4,97
S-5216,Singapore,Los Angeles,73,59,50,11914,Medium,0.4,74
S-5217,Toronto,Mumbai,82,0,60,4386,Critical,4.7,84
S-5218,Toronto,Tokyo,108,38,100,5033,High,3.7,100
S-5219,Tokyo,Sydney,32,39,35,2307,Low,3.6,47
S-5220,Shanghai,New York,17,49,81,6125,High,5.2,73
S-5221,New York,Rotterdam,72,13,88,6906,Low,7.5,90
S-5222,Singapore,Los Angeles,43,74,83,8944,Medium,7.4,95
S-5223,Rotterdam,Sydney,81,72,94,1387,Critical,6.5,100
S-5224,Toronto,Frankfurt,46,64,40,7880,Medium,7.4,82
S-5225,Rotterdam,New York,85,70,9,6699,Critical,4.2,91
S-5226,Los Angeles,Rotterdam,86,4,62,11861,Medium,0.5,63
S-5227,Tokyo,Sydney,12,59,59,6855,Low,7.0,71
S-5228,Tokyo,Los Angeles,40,3,82,10763,Low,3.9,63
S-5229,Los Angeles,New York,74,20,19,3625,Medium,5.7,66
S-5230,Rotterdam,Singapore,1,30,24,7197,High,1.0,38
S-5231,Rotterdam,Sydney,98,5,93,3568,Medium,0.7,63
S-5232,Tokyo,Frankfurt,40,25,20,8013,Medium,2.5,51
S-5233,Sydney,Rotterdam,103,15,36,10708,Critical,1.2,80
S-5234,Sydney,Mumbai,24,17,16,4525,High,3.9,42
S-5235,Singapore,New York,101,78,42,1046,Medium,5.7,86
S-5236,Rotterdam,Frankfurt,88,57,5,2937,Low,0.3,40
S-5237,New York,Singapore,9,24,53,5565,High,7.5,75
S-5238,Rotterdam,Tokyo,35,60,50,2321,Medium,0.9,50
S-5239,Los Angeles,Sydney,76,11,81,2916,Critical,5.4,94
S-5240,Mumbai,New York,41,3,56,7139,Low,7.2,60
S-5241,Shanghai,Toronto,83,30,83,10859,Low,2.9,74
S-5242,Singapore,New York,71,45,31,11496,Low,7.5,80
S-5243,Rotterdam,Frankfurt,103,43,74,5955,Low,1.0,69
S-5244,Los Angeles,Frankfurt,54,0,63,8666,Critical,6.1,87
S-5245,Tokyo,Singapore,118,27,29,11086,Medium,3.9,88
S-5246,Los Angeles,Tokyo,92,76,7,4806,Critical,0.3,71
S-5247,Shanghai,Singapore,51,72,48,11324,Medium,7.6,90
S-5248,Toronto,Mumbai,23,23,19,1516,Critical,3.0,47
S-5249,Tokyo,Mumbai,51,13,58,10420,Low,3.5,66
S-5250,New York,Mumbai,117,8,43,11611,Low,1.4,60
S-5251,Los Angeles,Tokyo,108,26,32,5568,Low,3.7,70
S-5252,New York,Shanghai,116,14,48,3487,Low,4.4,69
S-5253,Tokyo,Los Angeles,96,29,75,10907,Low,5.9,85
S-5254,Toronto,Frankfurt,100,78,18,2342,Low,6.8,78
S-5255,Mumbai,Chicago,10,20,22,7346,Low,6.9,57
S-5256,Chicago,Shanghai,113,18,65,4320,Critical,3.6,89
S-5257,Shanghai,Chicago,99,6,40,5187,High,3.9,76
S-5258,Chicago,New York,101,21,70,2880,Low,3.2,65
S-5259,Shanghai,Sydney,66,3,10,3242,Critical,7.8,78
S-5260,Mumbai,Rotterdam,33,53,90,7366,High,4.0,78
S-5261,Shanghai,Rotterdam,62,52,1,9803,Critical,6.5,91
S-5262,Mumbai,Sydney,54,33,56,3049,High,7.3,81
S-5263,Shanghai,Frankfurt,59,27,57,9513,Critical,5.6,89
S-5264,New York,Toronto,115,68,33,730,Critical,0.0,81
S-5265,Sydney,Toronto,34,53,40,8340,Critical,3.7,79
S-5266,Mumbai,New York,11,18,78,8920,Critical,7.6,80
S-5267,Chicago,Singapore,19,51,66,1504,Medium,4.1,53
S-5268,Frankfurt,Sydney,92,9,90,11049,Critical,2.1,91
S-5269,Mumbai,Dubai,43,25,63,1721,Critical,0.3,55
S-5270,Sydney,Frankfurt,69,65,1,3797,Low,5.5,65
S-5271,Frankfurt,New York,39,60,73,6524,Low,1.2,58
S-5272,Chicago,Los Angeles,114,15,22,4800,Medium,4.5,71
S-5273,Los Angeles,Frankfurt,86,34,10,7035,Low,0.7,49
S-5274,Dubai,Tokyo,71,33,71,823,Critical,0.0,70
S-5275,Dubai,Chicago,0,65,99,11725,Critical,3.9,92
S-5276,Dubai,Frankfurt,21,5,61,8156,Low,5.8,49
S-5277,New York,Singapore,7,36,28,4185,Critical,7.8,73
S-5278,Rotterdam,Chicago,76,48,57,11958,Medium,5.2,84
S-5279,Frankfurt,Dubai,85,6,41,1603,Low,0.3,48
S-5280,Toronto,Mumbai,6,60,6,2238,Critical,4.4,53
S-5281,Mumbai,Los Angeles,1,47,6,2934,High,5.3,51
S-5282,New York,Shanghai,87,80,29,11684,Medium,0.3,63
S-5283,Tokyo,Shanghai,79,60,46,10729,Critical,2.2,86
S-5284,Tokyo,Sydney,84,42,81,4269,Critical,2.6,94
S-5285,Sydney,New York,95,39,32,3236,High,1.2,69
S-5286,Tokyo,Sydney,78,33,85,11124,Medium,0.4,65
S-5287,Frankfurt,Singapore,14,44,99,3960,Critical,2.3,75
S-5288,Tokyo,Rotterdam,11,24,30,8013,Medium,6.9,64
S-5289,Frankfurt,New York,94,73,98,11751,Critical,3.0,100
S-5290,Sydney,Tokyo,115,48,98,578,High,2.7,98
S-5291,Dubai,Chicago,38,76,84,1260,High,4.2,81
S-5292,Sydney,Frankfurt,66,65,10,5006,High,4.7,66
S-5293,Chicago,Mumbai,27,43,64,7066,Medium,2.3,49
S-5294,Tokyo,Rotterdam,56,32,33,5918,Low,4.5,60
S-5295,Chicago,Frankfurt,26,23,33,6625,Medium,2.5,45
S-5296,Sydney,Toronto,13,12,14,1983,Low,7.3,44
S-5297,Rotterdam,Dubai,68,32,52,11598,Critical,7.2,100
S-5298,Chicago,Sydney,93,41,76,4143,Medium,0.6,67
S-5299,Toronto,Frankfurt,15,64,85,3934,Low,6.5,71
S-5300,Sydney,Los Angeles,83,35,88,9214,Low,7.0,87
S-5301,Shanghai,Los Angeles,84,53,33,3037,High,4.9,80
S-5302,Tokyo,Shanghai,1,42,42,5357,Medium,6.6,59
S-5303,New York,Toronto,110,13,91,10490,Medium,7.7,100
S-5304,Singapore,Chicago,87,32,77,9344,High,3.6,88
S-5305,Mumbai,Rotterdam,22,74,31,7965,Low,3.9,56
S-5306,Singapore,Sydney,60,23,10,4796,Critical,0.6,47
S-5307,New York,Rotterdam,68,6,34,6138,Medium,5.0,71
S-5308,Shanghai,New York,57,54,79,8748,Critical,4.7,96
S-5309,Chicago,New York,120,60,42,5303,High,2.6,85
S-5310,New York,Singapore,8,30,35,569,Low,7.3,56
S-5311,Shanghai,Tokyo,88,27,53,553,High,7.7,89
S-5312,Shanghai,Chicago,42,8,89,10026,Medium,2.0,69
S-5313,Los Angeles,Toronto,77,3,14,3009,High,6.7,72
S-5314,Singapore,Rotterdam,61,77,31,7412,High,3.3,83
S-5315,Dubai,Frankfurt,52,70,51,2729,Medium,5.6,71
S-5316,Mumbai,Chicago,3,53,42,10548,High,4.1,68
S-5317,Rotterdam,Los Angeles,13,48,4,2651,Medium,3.6,46
S-5318,Singapore,Los Angeles,31,6,27,7708,Medium,6.5,65
S-5319,Tokyo,New York,8,68,52,10915,Medium,2.3,57
S-5320,Rotterdam,New York,24,8,13,2630,Low,1.7,28
S-5321,Mumbai,Chicago,69,23,71,8499,Low,7.2,82
S-5322,Dubai,Frankfurt,89,38,44,10700,High,4.1,85
S-5323,Los Angeles,Frankfurt,55,41,90,5357,Low,4.2,65
S-5324,Shanghai,Sydney,109,70,87,9056,Medium,2.7,90
S-5325,Shanghai,Sydney,66,69,48,7590,Low,7.3,83
S-5326,Toronto,Singapore,49,75,91,10424,High,1.4,83
S-5327,Shanghai,Toronto,36,57,4,5879,Medium,0.4,32
S-5328,Tokyo,Los Angeles,107,21,78,9353,Critical,0.7,91
S-5329,Shanghai,Singapore,95,20,2,3907,Critical,7.6,88
S-5330,Frankfurt,Singapore,16,56,95,8373,Critical,1.1,73
S-5331,Sydney,Tokyo,99,43,23,8220,Medium,4.2,81
S-5332,Frankfurt,Mumbai,92,31,19,603,Critical,3.6,69
S-5333,Singapore,Chicago,10,0,52,3481,Medium,6.6,50
S-5334,Tokyo,Sydney,44,47,61,4476,High,7.1,79
S-5335,Los Angeles,Sydney,16,57,63,11056,Low,0.4,45
S-5336,Los Angeles,Frankfurt,67,45,90,10068,Critical,1.7,83
S-5337,New York,Los Angeles,95,16,21,9523,High,6.5,91
S-5338,New York,Mumbai,39,20,100,4670,Low,6.1,67
S-5339,Rotterdam,Frankfurt,43,37,52,9039,Medium,7.8,86
S-5340,New York,Chicago,83,4,37,2208,Low,3.3,54
S-5341,Chicago,Dubai,46,74,53,10946,High,3.2,82
S-5342,New York,Los Angeles,67,50,100,6124,Critical,4.9,97
S-5343,Singapore,Toronto,85,33,95,11495,Critical,4.0,99
S-5344,Los Angeles,Shanghai,91,22,79,1655,Medium,2.3,72
S-5345,Rotterdam,Frankfurt,68,59,88,7671,Low,0.1,71
S-5346,Frankfurt,Shanghai,30,78,33,5624,High,7.7,82
S-5347,Singapore,Mumbai,62,52,3,10923,High,1.7,55
S-5348,Shanghai,Mumbai,28,31,73,8882,Low,5.6,63
S-5349,Sydney,Chicago,63,11,97,6659,Medium,4.4,73
S-5350,Rotterdam,New York,70,79,6,5750,Low,0.3,51
S-5351,Mumbai,Shanghai,46,27,26,7988,High,6.7,70
S-5352,Rotterdam,New York,58,2,16,10918,Critical,3.9,69
S-5353,New York,Dubai,40,48,46,10463,Critical,5.3,82
S-5354,New York,Tokyo,85,37,45,8604,High,4.5,86
S-5355,Toronto,Rotterdam,47,3,43,5811,Medium,5.5,60
S-5356,Shanghai,Tokyo,90,80,10,7759,Low,2.4,63
S-5357,Singapore,Dubai,71,28,79,6152,Medium,5.5,77
S-5358,Sydney,Tokyo,114,46,18,1510,Critical,7.2,100
S-5359,Chicago,Sydney,64,20,99,1717,Critical,5.2,84
S-5360,Dubai,Tokyo,80,23,11,5404,High,3.9,70
S-5361,Singapore,Frankfurt,19,7,26,1161,Medium,3.8,36
S-5362,Toronto,Singapore,59,25,3,8903,Medium,2.4,42
S-5363,Los Angeles,Frankfurt,87,30,22,2000,Medium,5.9,68
S-5364,Singapore,Mumbai,94,22,74,3781,Critical,1.9,85
S-5365,Mumbai,Tokyo,32,11,22,1950,Low,2.9,39
S-5366,Tokyo,Shanghai,45,61,73,5693,Low,5.7,72
S-5367,New York,Tokyo,116,32,11,2733,Medium,7.2,81
S-5368,Singapore,New York,1,11,70,10237,Low,7.6,68
S-5369,Dubai,Singapore,102,38,94,4321,High,6.4,100
S-5370,Rotterdam,Chicago,8,25,27,10343,Critical,5.5,73
S-5371,New York,Frankfurt,69,53,11,3541,Critical,1.9,71
S-5372,Shanghai,Dubai,98,14,19,924,Medium,5.0,72
S-5373,Sydney,Los Angeles,64,10,28,1146,Low,2.3,47
S-5374,Singapore,Toronto,4,20,79,9112,Low,4.4,57
S-5375,Chicago,Dubai,74,48,86,7252,High,6.5,95
S-5376,Los Angeles,Dubai,105,73,13,11577,Low,4.1,74
S-5377,Tokyo,Los Angeles,24,41,50,9701,Medium,0.8,43
S-5378,Los Angeles,New York,112,80,51,8512,Low,7.9,100
S-5379,Sydney,Dubai,116,61,10,685,Medium,5.5,87
S-5380,Toronto,Dubai,79,14,64,8350,High,0.3,72
S-5381,Mumbai,Shanghai,30,26,100,3103,Low,6.1,65
S-5382,Singapore,Rotterdam,75,47,55,955,Critical,0.6,76
S-5383,Chicago,New York,98,50,44,1450,Critical,3.6,91
S-5384,Sydney,Shanghai,45,58,19,4204,Low,6.6,68
S-5385,Sydney,Los Angeles,15,50,3,3708,Critical,7.7,70
S-5386,Sydney,Dubai,11,7,40,11805,Critical,7.8,70
S-5387,Los Angeles,Tokyo,78,48,98,3871,Low,3.4,83
S-5388,New York,Mumbai,1,44,76,10453,High,3.2,67
S-5389,Frankfurt,New York,87,77,31,2743,Medium,1.7,66
S-5390,Mumbai,Dubai,63,13,95,11660,High,4.2,80
S-5391,Mumbai,Tokyo,63,8,35,11247,Low,4.5,57
S-5392,Los Angeles,Shanghai,27,38,27,1001,Critical,2.7,55
S-5393,New York,Singapore,36,69,88,9120,Medium,5.0,86
S-5394,Shanghai,Singapore,59,42,76,585,Critical,1.5,72
S-5395,Rotterdam,Toronto,107,18,87,6624,High,5.9,99
S-5396,Rotterdam,Dubai,27,79,98,2373,Critical,6.3,91
S-5397,Singapore,Toronto,110,21,99,4353,Critical,4.0,100
S-5398,Los Angeles,Toronto,90,62,25,6994,Medium,1.2,61
S-5399,Chicago,Mumbai,4,33,88,4356,Critical,2.0,60
S-5400,Chicago,Singapore,52,53,35,8974,Critical,5.9,91
S-5401,Singapore,Dubai,50,29,62,1947,Medium,0.3,43
S-5402,Dubai,Chicago,42,44,21,9922,Critical,3.8,64
S-5403,Dubai,Rotterdam,45,65,38,579,Low,0.9,48
S-5404,Singapore,Rotterdam,102,10,47,7699,Medium,4.4,81
S-5405,Singapore,Los Angeles,89,48,8,1690,Critical,4.3,71
S-5406,Dubai,Rotterdam,49,3,25,6644,Low,0.7,35
S-5407,Shanghai,New York,95,2,100,5953,High,2.7,87
S-5408,Singapore,New York,44,33,22,7024,Medium,3.0,57
S-5409,Singapore,Los Angeles,63,57,11,4873,Low,1.6,54
S-5410,Tokyo,Singapore,80,40,35,6037,High,5.4,87
S-5411,Frankfurt,Mumbai,1,29,0,1912,Low,4.8,29
S-5412,Tokyo,Shanghai,19,63,99,2954,Medium,7.7,83
S-5413,Toronto,New York,116,34,87,2559,Low,5.2,93
S-5414,New York,Los Angeles,49,67,29,9266,High,5.3,85
S-5415,Mumbai,Tokyo,41,80,57,851,Medium,2.1,64
S-5416,Sydney,Toronto,73,10,52,11689,High,0.3,57
S-5417,Dubai,Singapore,52,33,96,815,Medium,2.2,64
S-5418,Tokyo,Singapore,71,34,24,8263,Critical,0.3,67
S-5419,Frankfurt,Shanghai,103,62,73,5918,High,7.0,100
S-5420,Singapore,Shanghai,76,45,32,5170,Critical,3.4,76
S-5421,Singapore,Shanghai,106,10,94,11914,Critical,6.7,100
S-5422,Rotterdam,New York,16,60,43,3261,Low,7.7,58
S-5423,Frankfurt,Dubai,82,57,26,4938,High,3.7,79
S-5424,Singapore,Frankfurt,74,23,29,5628,Low,6.5,72
S-5425,Los Angeles,Toronto,29,20,54,5062,Critical,5.7,77
S-5426,Tokyo,Mumbai,6,11,56,709,Critical,4.4,50
S-5427,Shanghai,Sydney,91,79,36,10924,High,3.6,85
S-5428,Sydney,Los Angeles,5,34,99,9777,High,4.5,68
S-5429,Sydney,Singapore,22,80,90,10938,Medium,2.5,72
S-5430,Shanghai,Toronto,25,27,61,3268,Critical,5.7,80
S-5431,Frankfurt,Sydney,62,73,71,2542,Medium,0.4,58
S-5432,Frankfurt,Rotterdam,48,35,81,7976,Critical,0.8,66
S-5433,Rotterdam,Toronto,71,16,93,1560,Critical,7.7,100
S-5434,Chicago,Tokyo,35,9,92,533,Critical,5.8,73
S-5435,Dubai,New York,15,9,38,7075,High,2.0,48
S-5436,Tokyo,Dubai,13,74,64,4450,Low,6.1,66
S-5437,Rotterdam,Singapore,22,38,62,3987,High,7.8,73
S-5438,Los Angeles,Chicago,92,61,37,9667,Critical,3.7,86
S-5439,New York,Toronto,71,15,80,2908,High,1.9,66
S-5440,Dubai,Los Angeles,11,71,3,9521,Medium,6.0,58
S-5441,New York,Tokyo,74,7,78,7202,Critical,3.3,76
S-5442,Shanghai,Toronto,55,46,92,3830,Medium,6.6,89
S-5443,Rotterdam,Chicago,8,52,39,7094,Medium,7.8,73
S-5444,Sydney,Mumbai,106,1,24,11688,Critical,0.1,75
S-5445,Sydney,Toronto,107,2,57,1264,Medium,3.9,76
S-5446,Mumbai,Toronto,80,65,96,7330,Critical,6.0,100
S-5447,Los Angeles,Shanghai,4,63,96,1075,Medium,2.2,52
S-5448,Toronto,Shanghai,86,55,62,5488,Critical,6.9,100
S-5449,Tokyo,Shanghai,78,52,44,1471,Critical,6.4,94
S-5450,Singapore,Frankfurt,50,40,56,2682,Critical,3.8,72
S-5451,Tokyo,Singapore,11,76,65,3124,Low,3.6,57
S-5452,Singapore,Chicago,61,73,44,557,Low,1.6,51
S-5453,Shanghai,Los Angeles,7,23,55,3441,Critical,4.9,59
S-5454,Mumbai,Singapore,16,49,84,4689,High,1.4,66
S-5455,Rotterdam,Chicago,28,30,1,10523,Low,8.0,60
S-5456,Singapore,Mumbai,93,48,29,5988,Low,3.5,65
S-5457,Shanghai,Sydney,19,34,59,7048,Critical,2.9,60
S-5458,Rotterdam,Toronto,25,61,97,10869,Low,0.5,64
S-5459,Rotterdam,Los Angeles,51,52,76,3922,Medium,1.1,60
S-5460,Los Angeles,Singapore,33,16,19,9229,High,5.6,58
